"type","date","ticker","close","previous_close","percentage_close","vol","av20d","percentage_vol"
"AI-PRICE-DROP","2025-01-27T00:00:00.000000Z","SMR",20.27,27.97,-0.275294958884,2.5601885E7,1.09181721E7,2.344887474341
"AI-PRICE-DROP","2025-01-27T00:00:00.000000Z","APLD",6.475,8.96,-0.277343750000,5.8068691E7,2.268461715E7,2.559826803160
"AI-PRICE-DROP","2025-01-27T00:00:00.000000Z","HIMX",9.28,12.85,-0.277821011673,1.6303192E7,4540935.29999999,3.590271810303
"AI-PRICE-DROP","2025-01-27T00:00:00.000000Z","RFAC",5.0,6.9299,-0.278488867083,17727.0,17463.5,1.015088613393
"AI-PRICE-DROP","2025-01-27T00:00:00.000000Z","HNRG",9.49,13.18,-0.279969650986,2151120.0,498263.1,4.317237218650
"AI-PRICE-DROP","2025-01-27T00:00:00.000000Z","ALAB",83.16,115.55,-0.280311553440,1.6728044E7,4370095.7,3.827843861634
"AI-PRICE-DROP","2025-01-27T00:00:00.000000Z","CLS",87.36,121.69,-0.282110280220,1.6981172E7,3105565.7,5.467980278118
"AI-PRICE-DROP","2025-01-27T00:00:00.000000Z","VST",137.08,191.11,-0.282716759981,3.2227051E7,8010465.400000019,4.023118432045
"AI-PRICE-DROP","2025-01-27T00:00:00.000000Z","NEOVW",1.2,1.7,-0.294117647058,13342.0,9582.5,1.392329767805
"AI-PRICE-DROP","2025-01-27T00:00:00.000000Z","CORZ",11.275,15.98,-0.294430538172,5.1712974E7,1.010532115E7,5.117400351002
"AI-PRICE-DROP","2025-01-27T00:00:00.000000Z","CORZZ",11.2,15.9,-0.295597484276,124297.0,44878.1,2.769658252020
"AI-PRICE-DROP","2025-01-27T00:00:00.000000Z","NVDW",22.15,31.5549,-0.298048797492,24477.0,10301.7,2.376015609074
"AI-PRICE-DROP","2025-01-27T00:00:00.000000Z","WULF",4.43,6.315,-0.298495645288,9.7756442E7,3.93993064E7,2.481171648239
"AI-PRICE-DROP","2025-01-27T00:00:00.000000Z","VRT",102.6,146.32,-0.298797156916,4.7015723E7,7951592.900000003,5.912742715990
"AI-PRICE-DROP","2025-01-27T00:00:00.000000Z","MGLD",1.1,1.57,-0.299363057324,466010.0,43843.65,10.628905212043
"AI-PRICE-DROP","2025-01-27T00:00:00.000000Z","CIFRW",1.15,1.649,-0.302607640994,191967.0,51702.35,3.712926008198
"AI-PRICE-DROP","2025-01-27T00:00:00.000000Z","SEI",24.35,34.98,-0.303887935963,3493748.0,925538.5500000004,3.774827099314
"AI-PRICE-DROP","2025-01-27T00:00:00.000000Z","ACON",0.0382,0.0549,-0.304189435336,1.13301718E8,1.054290913E8,1.074672242764
"AI-PRICE-DROP","2025-01-27T00:00:00.000000Z","JL",4.48,6.45,-0.305426356589,1193830.0,123527.39999999986,9.664495488450
"AI-PRICE-DROP","2025-01-27T00:00:00.000000Z","CRDO",55.625,80.47,-0.308748601963,2.0113651E7,4764310.65,4.221733736023
"AI-PRICE-DROP","2025-01-27T00:00:00.000000Z","NVDL",48.41,73.11,-0.337847079742,9.0833095E7,1.95827841E7,4.638415790939
"AI-PRICE-DROP","2025-01-27T00:00:00.000000Z","NVDU",68.36,103.27,-0.338045899099,5753929.0,1111767.65,5.175477987689
"AI-PRICE-DROP","2025-01-27T00:00:00.000000Z","NVDG",10.33,15.61,-0.338244714926,544693.0,68430.25,7.959827707775
"AI-PRICE-DROP","2025-01-27T00:00:00.000000Z","AVGX",23.26,35.46,-0.344049633389,4409679.0,1012305.55,4.356075100052
"AI-PRICE-DROP","2025-01-27T00:00:00.000000Z","AVL",25.07,38.29,-0.345259858971,1763415.0,461178.35,3.823715922484
"AI-PRICE-DROP","2025-01-27T00:00:00.000000Z","IROHW",0.0256,0.039499,-0.351882326134,27867.0,26938.65,1.034461637832
"AI-PRICE-DROP","2025-01-27T00:00:00.000000Z","NBIS",26.08,41.69,-0.374430319021,4.4240203E7,8825154.6,5.012966345088
"AI-PRICE-DROP","2025-01-27T00:00:00.000000Z","CORZW",5.98,9.85,-0.392893401015,2532597.0,552392.2,4.584780523693
"AI-PRICE-DROP","2025-01-27T00:00:00.000000Z","CLNNW",0.0283,0.0475,-0.404210526315,34105.0,10763.85,3.168475963526
"AI-PRICE-DROP","2025-01-27T00:00:00.000000Z","WOK",2.57,4.82,-0.466804979253,861243.0,258861.15,3.327046179003
"AI-PRICE-DROP","2025-01-27T00:00:00.000000Z","VERU",0.6351,1.21,-0.475123966942,4.4193608E7,5222467.95,8.462207604356
"AI-PRICE-DROP","2025-01-27T00:00:00.000000Z","ALLK",0.2363,1.21,-0.804710743801,5.1702425E7,3453365.1,14.971606969677
