"type","date","ticker","close","previous_close","percentage_close","vol","av20d","percentage_vol"
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","AWK",129.95,121.63,0.0684041766011,2271361.0,1042460.0499999952,1.178847045505
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","LZ",9.0,8.43,0.0676156583629,3985023.0,1314356.7,2.031918960811
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","BGI",1.6,1.5,0.0666666666666,235157.0,19225.6,11.231451814247
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","SOPH",4.48,4.2,0.0666666666666,446435.0,85510.8,4.220802518512
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","SDST",1.28,1.2,0.0666666666666,1469970.0,603282.55,1.436619457996
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","UVV",53.95,50.71,0.0638927233287,250572.0,121445.44999999925,1.063247326268
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","AAPU",31.33,29.46,0.0634758995247,4799307.0,1465649.85,2.274524948779
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","SABS",4.36,4.1,0.0634146341463,147510.0,62910.550000000185,1.344757755257
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","T",24.14,22.72,0.0625000000000,9.2426182E7,3.480280630000005E7,1.655710611474
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","AAPB",28.13,26.48,0.0623111782477,914308.0,208439.6,3.386440964192
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","MSB",33.2,31.35,0.0590111642743,324682.0,80685.35000000033,3.024051454198
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","CZNC",21.91,20.71,0.0579430226943,189909.0,43670.549999999836,3.348674335450
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","WALD",3.56,3.37,0.0563798219584,597891.0,99225.75,5.025562920915
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","IPAV",23.5999,22.3501,0.0559192128894,403.0,152.0,1.651315789473
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","NWGL",1.33,1.26,0.0555555555555,25561.0,10135.0,1.522052294030
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","STXS",2.31,2.19,0.0547945205479,1443918.0,397185.55,2.635373945502
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","SMG",77.7,73.73,0.0538451105384,1308368.0,533148.9000000004,1.454038637236
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","TMCI",9.7,9.22,0.0520607375271,765719.0,362471.0,1.112497275644
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","FENC",6.55,6.23,0.0513643659711,194395.0,68760.05,1.827150358383
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","PII",56.5125,53.83,0.0498328069849,2955163.0,1220021.2499999944,1.422222563746
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","WCT",1.91,1.82,0.0494505494505,5920694.0,1326774.65,3.462471452857
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","ICCT",2.6,2.48,0.0483870967741,5275219.0,640168.1500000003,7.240364660441
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","TKLF",3.95,3.77,0.0477453580901,112679.0,45135.19999999997,1.496477250571
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","PVBC",11.94,11.4,0.0473684210526,56426.0,24104.849999999722,1.340856715557
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","SGRY",21.25,20.32,0.0457677165354,3017918.0,982084.85,2.072970731602
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","HUBS",758.43,726.61,0.0437924058298,892936.0,357513.8,1.497626665040
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","PLTD",22.8,21.85,0.0434782608695,539722.0,251929.75,1.142351191155
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","DUO",0.61,0.5849,0.0429133185159,4236717.0,1932749.4,1.192067424778
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","BOH",74.15,71.11,0.0427506679791,1004972.0,424495.8999999985,1.367448071936
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","DRTS",4.2,4.03,0.0421836228287,297215.0,124557.45,1.386167989148
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","FKWL",5.2,4.99,0.0420841683366,84888.0,27048.9,2.138316160731
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","BRBR",79.17,76.0,0.0417105263157,1997403.0,988813.65,1.019999420517
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","NATH",83.0,79.78,0.0403609927300,18463.0,9155.750000000011,1.016546978674
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","CRM",347.1,333.88,0.0395950640948,1.5653349E7,5382624.25,1.908125901599
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","FBL",41.36,39.79,0.0394571500376,2228066.0,767765.35,1.902014267770
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","DDD",4.0,3.85,0.0389610389610,5881121.0,2529101.0,1.325380046111
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","METU",41.64,40.13,0.0376277099426,1870052.0,482127.9,2.878746697712
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","PLBC",48.2,46.47,0.0372283193458,23388.0,10555.500000000047,1.215716924825
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","LBRDP",25.925,25.01,0.0365853658536,229349.0,42938.5,4.341337028540
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","BCDA",2.27,2.19,0.0365296803652,286797.0,57653.75,3.974472605858
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","TOL",139.91,135.06,0.0359099659410,2941709.0,1345056.3500000082,1.187052609357
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","HPKEW",3.97,3.8335,0.0356071475153,27675.0,4381.6,5.316185868176
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","GLST",12.0026,11.6,0.0347068965517,12971.0,2079.25,5.238307081880
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","WSBC",35.33,34.16,0.0342505854800,838338.0,396688.2499999997,1.113342152181
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","CIB",36.88,35.67,0.0339220633585,1237460.0,342851.5499999992,2.609317210320
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","ES",58.23,56.32,0.0339133522727,5871607.0,2254640.2499999977,1.604232315998
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","OBK",39.15,37.87,0.0337998415632,311919.0,152475.69999999978,1.045696461796
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","MGEE",88.59,85.7,0.0337222870478,342354.0,170840.65000000075,1.003937587453
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","EXC",40.7,39.38,0.0335195530726,1.2154985E7,5912243.600000014,1.055900572161
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","GLSTR",0.22,0.213,0.0328638497652,1668525.0,211149.35,6.902108152357
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","HUIZ",3.15,3.05,0.0327868852459,50536.0,21904.050000000094,1.307153243349
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","AZPN",263.5,255.16,0.0326853738830,2979412.0,522949.1,4.697326948263
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","CLPS",1.27,1.23,0.0325203252032,77415.0,22714.7,2.408145386027
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","AESI",24.69,23.92,0.0321906354515,1930177.0,893060.25,1.161306585977
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","HWCPZ",24.46,23.7247,0.0309930157177,45729.0,13760.95,2.323099059294
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","PPBI",25.74,24.97,0.0308370044052,1139596.0,481661.30000000057,1.365969613917
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","BALY-T",18.295,17.75,0.0307042253521,13551.0,6385.05,1.122301313223
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","BCBP",11.89,11.54,0.0303292894280,94604.0,44280.14999999991,1.136487794192
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","BWB",13.95,13.54,0.0302806499261,179550.0,57682.95,2.112704880731
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","FMBH",38.96,37.84,0.0295983086680,129786.0,55742.04999999993,1.328332022234
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","AUB",37.64,36.56,0.0295404814004,1910209.0,909007.9999999993,1.101421549645
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","ZKIN",0.68,0.661,0.0287443267776,7987750.0,443644.8,17.004831793362
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","EMCGU",12.1075,11.77,0.0286745964316,49272.0,5508.6,7.944559416185
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","BUSE",23.53,22.88,0.0284090909090,607321.0,301244.8500000001,1.016037784546
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","PRGS",54.5,53.0,0.0283018867924,1418976.0,705498.9999999981,1.011308308020
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","PRSU",39.85,38.76,0.0281217750257,372827.0,173888.65,1.144055980651
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","NE-WS",18.5,18.0,0.0277777777777,13557.0,1680.0,7.069642857142
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","AZ",6.7,6.52,0.0276073619631,203483.0,69929.75,1.909820212427
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","MKC",76.95,74.89,0.0275070102817,4330459.0,2138610.7500000065,1.024893496864
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","CAAS",4.1582,4.05,0.0267160493827,63358.0,27996.65,1.263056472827
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","IOBT",0.97,0.945,0.0264550264550,484103.0,191052.7,1.533871544343
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","GHG",2.72,2.65,0.0264150943396,18562.0,6752.5,1.748907811921
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","CFB",15.59,15.19,0.0263331138907,406071.0,200973.55,1.020519615640
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","BIDU",88.51,86.4,0.0244212962962,7111388.0,2992172.25,1.376663977149
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","TLSI",5.3,5.18,0.0231660231660,86950.0,30785.6,1.824372433865
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","ACGLN",19.17,18.74,0.0229455709711,175309.0,70814.8,1.475598321254
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","VOYA_B",24.23,23.7,0.0223628691983,84542.0,42243.8,1.001287762937
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","ABEV",1.83,1.79,0.0223463687150,1.34953836E8,5.20021509E7,1.595158732174
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","KBDC",17.19,16.82,0.0219976218787,219534.0,97018.35,1.262809045917
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","TUYA",2.33,2.28,0.0219298245614,2900671.0,1035225.35,1.801970604757
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","ASAN",20.07,19.65,0.0213740458015,6653167.0,3106478.05,1.141707391108
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","PLPC",144.83,141.8,0.0213681241184,64279.0,12286.999999999965,4.231464149100
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","RCI",29.07,28.47,0.0210748155953,2191330.0,965347.7499999991,1.269990270345
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","FNLC",25.74,25.21,0.0210234034113,52191.0,23102.399999999907,1.259115936006
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","WTBA",21.91,21.46,0.0209692451071,65264.0,26417.249999999603,1.470506960414
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","MSFD",13.3,13.03,0.0207214121258,252332.0,65431.0,2.856459476394
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","CMS",67.16,65.82,0.0203585536311,3877113.0,1871744.9500000048,1.071389587561
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","TWLO",138.99,136.23,0.0202598546575,7527658.0,3049382.6,1.468584296375
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","WAL",94.0,92.15,0.0200759631036,2321564.0,1124900.75,1.063794516982
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","MIRM",48.48,47.53,0.0199873763938,1319360.0,476922.6,1.766402766402
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","GNFT",3.67,3.6,0.0194444444444,19271.0,4391.1,3.388649768850
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","GFL",43.11,42.29,0.0193899266966,5442256.0,1688169.7000000016,2.223761213105
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","GOLF",68.42,67.12,0.0193682955899,659841.0,292731.0000000006,1.254086516289
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","META",659.88,647.49,0.0191354306630,2.834898E7,1.26963317E7,1.232848091074
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","BATRA",41.94,41.16,0.0189504373177,96885.0,45663.05,1.121737378471
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","BABX",17.91,17.58,0.0187713310580,864742.0,332305.65,1.602248863358
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","TFC_O",22.99,22.58,0.0181576616474,205404.0,100277.9,1.048347641903
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","ARCO",7.46,7.33,0.0177353342428,3065151.0,1403610.4499999988,1.183761883505
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","FMCE",25.34,24.9101,0.0172580599837,45873.0,8734.7,4.251811739384
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","BULD",22.6101,22.23,0.0170985155195,9918.0,1150.45,7.620974401321
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","HNVR",26.4,25.96,0.0169491525423,41410.0,14150.549999999994,1.926388020253
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","IPHA",1.8,1.77,0.0169491525423,110862.0,42107.95,1.632804494163
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","ORRF",36.56,35.99,0.0158377327035,245765.0,100482.15000000005,1.445857299032
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","FFNW",21.25,20.92,0.0157743785850,56324.0,27367.899999999652,1.058031489445
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","LTC",34.91,34.38,0.0154159394997,687560.0,315582.8000000017,1.178699219349
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","RELL",13.32,13.12,0.0152439024390,129610.0,63796.55000000042,1.031614562229
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","SUZ",10.84,10.68,0.0149812734082,3320090.0,1595975.1000000008,1.080289347872
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","HST",17.185,16.94,0.0144628099173,1.4916385E7,6434033.8000000045,1.318356642764
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","AQU",11.6,11.44,0.0139860139860,44506.0,15508.2,1.869836602571
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","FATBP",10.1,9.97,0.0130391173520,64674.0,25711.2,1.515401848221
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","DGICA",14.84,14.65,0.0129692832764,192049.0,83851.84999999989,1.290337064715
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","AVAL",2.42,2.39,0.0125523012552,182011.0,62631.60000000042,1.906057006367
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","MIDD",171.75,169.72,0.0119608767381,2595663.0,772833.7,2.358630711885
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","DX",12.78,12.63,0.0118764845605,4252671.0,2120014.15,1.005963497932
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","MSDL",21.03,20.79,0.0115440115440,1629915.0,540214.4,2.017163185579
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","BNIX",11.8218,11.69,0.0112745936698,25531.0,4014.4,5.359854523714
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","HOPE",12.25,12.12,0.0107260726072,1863417.0,616121.6500000022,2.024430321511
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","FCCO",26.25,25.99,0.0100038476337,144414.0,34856.750000000015,3.143071284614
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","UVSP",30.58,30.28,0.00990752972258,253431.0,90941.80000000025,1.786738331548
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","BABA",89.9925,89.14,0.00956360780794,2.5950994E7,1.262194585E7,1.056021655329
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","FINE",23.8599,23.6497,0.00888806200501,1937.0,255.85,6.570842290404
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","YOTA",11.8,11.7,0.00854700854700,9951.0,3331.5,1.986942818550
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","IGA",9.48,9.401,0.00840336134453,122462.0,54927.40000000007,1.229524790905
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","AIRL",30.9799,30.735,0.00796811452741,2104.0,309.6,5.795865633074
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","STT_G",24.39,24.2,0.00785123966942,258968.0,88159.0,1.937510634195
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","NXPI",215.08,213.43,0.00773087194864,4525709.0,2142393.200000013,1.112454893900
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","SGHC",7.96,7.9,0.00759493670886,1179722.0,547075.05,1.156417113154
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","CADE_A",21.86,21.7,0.00737327188940,30050.0,14783.35,1.032692184112
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","IBTP",25.0,24.8206,0.00722786717484,113268.0,47461.0,1.386548955984
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","IVZ",17.75,17.63,0.00680657969370,6909577.0,3204919.149999982,1.155928644877
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","SRBK",12.18,12.1,0.00661157024793,91263.0,25746.35,2.544696626900
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","NEP",15.8,15.7,0.00636942675159,4186454.0,2012949.1499999985,1.079761428648
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","NAVI",14.66,14.57,0.00617707618393,2541398.0,909118.6000000034,1.795452650512
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","AIMAU",12.0126,11.94,0.00608040201005,7598.0,1080.15,6.034208211822
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","CNFRZ",24.9,24.75,0.00606060606060,9346.0,2488.7,2.755374291798
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","OCFCP",25.5,25.35,0.00591715976331,9270.0,3958.3,1.341914458227
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","IBTM",22.35,22.22,0.00585058505850,252155.0,99831.55,1.525804718047
"AI-VOL-RISE","2025-01-27T00:00:00.000000Z","UBXG",3.49,3.47,0.00576368876080,164238.0,46738.35,2.513987977752
